periodo,ganancias,ganancias dgi,ganancias dga,iva,iva dgi,devoluciones (-),iva dga,reintegros (-),internos coparticipados,otros coparticipados,derechos de exportacion,bienes personales,creditos y debitos en cta. cte,otros impuestos (3),aportes personales,contribuciones patronales,otros ingresos seguridad social (4),subtotal dgi,subtotal dga (5),total dgi-dga,sistema seguridad social,total recursos tributarios,clasificacion presupuestaria,administracion nacional
2019-10,79940.66514985,72312.2780499,7628.38709995,146250.95929567,97491.14617815,4400.0,53159.81311752,600.0,9638.8488118,1138.429061605,38791.45963134,5616.51324266,33977.82993792,3769.537635025,34936.6039936,58717.28158782,3833.60963295,230817.70008575,120388.09125582,351205.79134157,94965.97663596,446171.76797753,446171.76797753,196682.967827233
2019-11,88620.53284058001,82311.22912518,6309.303715399999,142641.87797115,105044.31017158,6100.0,43697.56779957001,1900.0,11381.62758611,1891.439778155,53763.51990398,1047.77774554,35769.2989889,3665.924772015005,42910.65836655001,61102.14410912999,3858.64168694,246257.87619584,122617.82315262,368875.69934846,105994.41395553,474870.11330399,474870.1133039901,212229.7669398309
2019-12,102458.69120537,96316.2060074502,6142.4851979201,134421.85784173,97983.3604888203,7200.0000000001,43638.4973529102,5200.0000000002,10726.3898742703,1114.46541905125,63099.4325123703,5566.5345106101,35888.0382862001,-3201.89238942815,47639.4227917401,61883.7067646009,3337.1416899607,251166.309514464,131306.143578582,382472.453093046,109894.176018396,492366.629111442,492366.629111442,224809.190157245
2020-01,96142.31989011,88895.62850491,7246.6913852,170695.56111151,122375.9876898,1883.0,50202.57342171,861.0,9107.61559452,1318.46228912,23979.27828226,869.24530095,35776.15107011,7900.79743826,60942.69860984,87380.72171464,4350.75415191,275334.29633383,100924.09232207,376258.3886559,151026.07351407,527284.46216997,527284.46216997,196352.840644436
2020-02,93116.37015769,87340.32036895,5776.04978874,141997.32863857,106414.08069562,4190.0,39773.24794295,584.0,12415.01624104,897.374502285,21099.77386808,5185.30989475,35248.77760134,4594.99556541501,48689.93346488,72151.79110134,4460.62884927,268560.51519648,80596.60017459,349157.11537107,122536.17478493,471693.290156,471693.290156,180317.186963707
2020-03,79462.26581371,73430.90066404,6031.36514967,136170.37587969,99168.67808335,6990.4,43992.09779634,600.0,8554.80024112,754.46047387,28999.1370794,1613.86208553,32316.5160607,4505.13140011,48533.85031982,69703.06741392,4233.64003819,228462.3119696,95245.17948898,323707.49145858,119929.16472472,443636.6561833,443636.6561833,171788.071874323
2020-04,73483.32453693,67130.42481641,6352.89972052,126884.2237046,87435.27955374,1643.0,41091.94415086,5020.0,5950.60141477,440.55155763,28172.08539518,7108.69480852,29436.48416436,3325.48272158,41380.85531574,56960.50360314,4620.52864072,208231.27487046,90007.27997414,298238.5548446,100420.16891045,398658.72375505,398658.72375505,157346.960246928
2020-05,141320.04898661998,134043.711993,7276.33699362,130755.87703122,89254.28416397999,3410.0,44911.59286724,4468.0,9321.14862403,818.5652063550001,24752.75552539,6791.03111918,35025.77662392,16045.771843104994,42532.623214260006,57067.36680912,4701.3176683500005,303294.27112335,94992.40178258,398286.67290593,101248.29021454,499534.96312047006,499534.96312047,191249.8364726604
2020-06,150240.68588726,142253.92025536,7986.7656319,141481.98325011,94522.83436845,2328.0,49287.14888166,2207.0,15469.90376817,456.63357769,36153.84228169,25002.05954383,33859.55177741,-8605.70910727,44938.0946514,65271.2391571,5612.40213746,321061.64226379,112151.98003097,433213.62229476,112749.15590855,545962.77820331,545962.77820331,223092.059330533
2020-07,107618.79812469002,99374.49197519,8244.3061495,144184.8957726,94276.30313167,3050.0,52958.59264093,3104.0,26416.560124630003,608.3940248199999,33034.16695684,9240.190121,37020.01769234,4411.223773560005,60954.7457547,84602.24370534,5287.59936964,299173.67035823,112354.35243846002,411528.02279669,147563.87465974002,559091.89745643,559091.89745643,212428.27405844608
2020-08,141115.24570727,133109.70666448,8005.53904279,157976.70891207003,107902.97734053,5300.0,55373.73157154,3000.0,13308.69635755,799.85396841,37023.40680885,43879.38426034,38506.07888204,6216.850314219999,48599.49123746,68735.13276118001,4700.760787929999,373153.3628292001,119905.39179565,493058.75462484994,119087.27190796,612146.02653281,612146.0265328101,245947.9164935221
2020-09,120644.64689835,111463.37020509,9181.27669326,170865.86913049,109002.83715059,4943.3,66806.3319799,3695.6,16509.05511251,893.0793167499999,46358.87765923,23006.23572434,40405.76875432,6457.813923130011,51132.03831076001,71449.96714769,4780.41341247,335774.7948885299,146513.22181940998,482288.01670794,124220.04806955002,606508.0647774901,606508.06477749,253039.39585560132
2020-10,140670.36512647,131034.6746624,9635.69046407,188017.73845756,123231.56377633,3738.0,68524.17468123,3032.0,14108.27128833,1046.9980623,39471.775785670005,38883.87989642,42743.13098054,7977.505442269998,52870.81789923,72141.57012242,4747.70342525,373678.26343756,142717.15641989,516395.41985745,125709.04544873002,642104.4653061801,642104.46530618,267665.57829615485
2020-11,156601.78307838,146786.67196075,9815.11111763,192369.68072034,123604.38635916,2600.0,71365.29436118,2600.0,17497.80447502,1073.240337385,40259.48146367,19511.43988473,45499.90570214,2832.13624141499,52722.36740579,74024.0081532,4780.58774443,374646.30354492,146535.67470543,521181.97825035,127794.31623761,648976.29448796,648976.29448796,272945.224581747
2020-12,166887.49510088,156324.72549404,10562.76960684,203984.85081002,132324.34826564,6100.0,77760.50254438,3010.0,16592.45637738,1441.87145341,28338.16508684,26290.27276089,46620.9583257,292.05885655001,54929.82306415,76339.54891143,4867.38641002,403638.70287731,143159.48842145,546798.19129876,132842.500202,679640.69150076,679640.69150076,279623.858747888
2021-01,149584.90993323,138275.7280181,11309.18191513,232831.60517127003,157595.06635565002,7500.0,82736.53881562,5500.0,17737.51161989,1605.02533899,79423.22034768,5652.266737100001,48171.01504891,3307.4261527599883,77305.32626690001,109321.70010447,4910.6806566000005,381453.01902502,203141.91402188,584594.9330469,188264.8844127,772859.8174596,772859.8174596,329236.7018399464
2021-02,146916.97003506,136010.04721387,10906.92282119,212043.37650199,139813.25436534,3600.0,75830.12213665,4800.0,19944.84763855,1205.07528574,64433.96069596,21124.71153556,45790.3910718,1276.76229267999,61931.55399185,92043.82391355,4757.32884734,383963.27785453,176742.07826543,560705.35611996,155890.08373892,716595.43985888,716595.43985888,308883.00580975
2021-03,140840.46218085,126543.38837998,14297.07380087,247490.15044750995,150380.72904602002,3100.0,100209.42140149002,4400.0,21452.16827724,1215.340261135,71242.96389322999,7290.590269480001,49548.90335932,9631.245939245013,64181.54800709001,93687.97545549,5451.28817989,382425.5239877,220732.28372895,603157.80771665,160700.01381972,763857.8215363701,763857.8215363701,335237.0771393058
2021-04,145979.70733483,131163.00849873,14816.6988361,250798.33102387,164395.50900986,1500.0,87902.82201401,5600.0,22013.36945981,1447.213975905,79771.25031242,33606.26286187,57249.37757446,4446.054168075,66503.70266202,100173.03522384,5062.26221077,433865.05388996,215197.08495034,649062.1388403,168819.98420375,817882.12304405,817882.12304405,362592.503399091
2021-05,214548.16539144,199370.00751341,15178.15787803,239693.84117235,151073.16555863,2700.0,91320.67561372,4850.0,17910.19429572,1808.064626215,91034.46710169,5241.02783073,58540.13367567,9547.55530559501,69596.91929961,101923.29483284,4654.08782439,461559.14851219,228551.09870767,690110.24721986,172369.6885166,862479.93573646,862479.93573646,384828.48708567
2021-06,221256.59773725,203032.52482878,18224.07290847,261725.49782702,155695.34372668,3000.0,109030.15410034,3000.0,20340.69932629,1318.194716705,86235.57262386,42034.15437836,58795.28999179,-4291.88477004501,69358.24792017,99914.24609857,4742.31178295,498098.40756046,252415.40232067,750513.80988113,172339.51166484,922853.32154597,922853.32154597,413431.749155442
2021-07,181315.33909114,163634.73176535,17680.60732579,269528.16072521,167756.05348889,4000.0,105772.10723632,5000.0,19080.45511085,1585.4773102,76592.51978456,7926.96761286,67216.01304038,3813.74385570999,98012.41662187,140266.84171605,5643.32852253,453747.40472898,239445.34953542,693192.7542644,240007.41348855,933200.16775295,933200.16775295,386422.214966489
2021-08,231332.51786868,214226.41157381,17106.10629487,277858.70976091,179940.90807256,6000.0,103917.80168835,5200.0,21366.07427255,1742.24598082,85873.25903755,53726.71174135,63923.2526416,6526.62175556,79298.08894882,112910.19629429,7231.97664673,567231.17037012,243176.0125335,810407.18290362,194898.88162698,1005306.0645306,1005306.0645306,435491.013496273
2021-09,205180.11631267,185371.90961898,19808.20669369,303774.6488763,192590.05168884,7000.0,118184.59718746,7000.0,22509.5275576,1688.365505175,73692.07996521,18103.19605634,72892.62013069,773.992669845018,82845.23254696,118492.48397579,6852.60864325,518493.93499844,254665.89329895,773159.82829739,203154.31418855,976314.14248594,976314.14248594,425797.237647712
2021-10,221846.29153815,203234.80324845,18611.4882897,285669.26275247,182586.05207072,10000.0,113083.21068175,8000.0,23452.4377782,1596.023011685,92819.80738955,38185.59739064,70828.19398504,3103.60024068497,84002.25415267,121545.50027679,6778.87168295,545519.71078832,265899.01568297,811418.72647129,207364.50692847,1018783.23339976,1018783.23339976,446785.225021876
2021-11,228249.97159633,208733.94535032,19516.02624601,312196.21068517,192110.19425926,7000.0,127086.01642591,5600.0,27257.97455654,2310.677446185,78674.13260525,13105.22571073,72197.85885977,7428.64821268502,87515.95440125,125246.49385574,6246.70331747,548658.43503544,269393.33323847,818051.76827391,216806.42785703,1034858.19613094,1034858.19613094,445495.201619644
2021-12,259595.07857695,236293.44398574,23301.63459121,349998.41563073,213944.19343986,7000.0,143054.22219087,7000.0,26920.08440217,2324.97722182,83324.15803107,32773.30855699,85260.81231551,20585.26215446,91554.92899463,129847.66141499,7450.02787224,655949.34419809,300983.5488529,956932.89305099,222956.92840183,1179889.82145282,1179889.82145282,511889.076695905
2022-01,238619.85187392,216209.15978269,22410.69209123,359213.57152698,228913.62184658,1000.0,131299.9496804,7000.0,29375.83404798,2106.7439613,68107.99695486,5541.61986538,79013.24784795,6310.69167013,124603.8154831,182132.04142234,7778.5269006,592368.2205031,269661.12281186,862029.34331496,309913.72044618,1171943.06376114,1171943.06376114,464814.670920436
2022-02,243350.53058806,222197.101533,21153.42905506,335525.23135604,216978.11722865,9200.0,127747.11412739,7800.0,28288.04513941,1677.085097295,110256.29476462,30404.48410778,78225.03052572,230.970290444992,102260.30947522,153555.44798835,8024.33097678,601202.00075157,306425.02404081,907627.02479238,258887.21581457,1166514.24060695,1166514.24060695,506358.012809167
2022-03,231162.49739859,203040.21503028,28122.28236831,384314.16498055,225265.93807108,9000.0,168048.22690947,6700.0,24647.51426607,2058.80771802,136587.36745369,9567.07207886,78603.71813214,17058.02462074,103275.3884027,156675.79764014,9084.77826667,585106.66342031,391818.68204958,976925.34546989,264163.61164723,1241088.95711712,1241088.95711712,553980.239895838
2022-04,265628.44761853,237218.51450444,28409.93311409,423795.1656435,272509.05247787,6700.0,157986.11316563,5400.0,29279.33409078,2032.44452379,97228.98363048,35402.51221574,93996.12083869,10018.07289651,113736.5580942,173582.85304777,8739.6729447,714474.34885967,336534.49749479,1051008.84635446,290586.50976542,1341595.35611988,1341595.35611988,567047.502867926
2022-05,434631.13550273,404347.53558657,30283.59991616,416664.37160334,251272.52203885,5500.0,170891.84956449,6350.0,32685.78358088,2825.13715254,130006.28992133,10420.94809139,92826.67662645,28191.70805587,121062.75266151,179007.56482878,8890.35284321,864042.55456861,384304.1620314,1248346.71660001,303023.24623375,1551369.96283376,1551369.96283376,657872.824145472
2022-06,464107.22889827,430352.19989543,33755.02900284,465273.31630771,278192.8329936,2500.0,189580.48331411,2450.0,30993.49043265,2540.852313275,95890.87956492,87520.75339122,112115.53436316,-3863.39136713497,124921.69030817,183947.30755226,9016.30903187,983971.6673392,381281.17230917,1365252.83964837,315648.46758201,1680901.30723038,1680901.30723038,713332.073633484
2022-07,396759.18120343,364526.58391978,32232.59728365,490805.63438862,300978.53790165,7650.0,197477.09648697,6270.0,31760.73152706,3060.93303261,110414.44785971,31773.77039619,124478.98853497,1127.19548220997,175041.80750927,254108.4652715,8956.97760957,911268.14322856,403705.05560776,1314973.19883632,430204.90582741,1745178.10466373,1745178.10466373,709819.598615113
2022-08,420040.33965119,385863.93574966,34176.40390153,518606.30334205,315223.88284275,8000.0,211382.4204993,10000.0,41341.97274974,2823.481330725,89134.80317814,55383.82451153,116590.12999396,11724.8875303251,140998.91241433,207394.26520531,9554.69169477,972138.30503884,405655.45767908,1377793.76271792,353525.72976143,1731319.49247935,1731319.49247935,718744.220494269
2022-09,430877.35611899,394265.47540775,36611.88071124,561655.80678641,361050.12762075,15560.0,216165.67916566,23000.0,38351.45260629,3435.010766595,434032.92668416,26642.13669794,138547.0067108,2073.93293305504,148503.18996427,217870.1365079,9404.04174941,999053.61923395,758951.85135052,1758005.47058447,369175.20330678,2127180.67389125,2127180.67389125,1090471.46914182
2022-10,507003.6760159,473739.68995835,33263.98605755,600050.60739254,399945.03845518,11000.0,211105.56893736,18000.0,41288.2821185,3158.252709235,107687.25935388,52888.53381858,132100.72124255,12042.190554125,157045.0937706,232918.26184572,8926.56959921,1150852.21861147,419922.23921281,1570774.45782428,393281.8947459,1964056.35257018,1964056.35257018,820759.701797328
2022-11,521007.25116829,488227.81619887,32779.43496942,613189.71952856,409545.97129756,7000.0,210643.748231,4000.0,47917.47880486,3863.009357375,51303.88154472,19213.33884384,138732.63861765,5228.744536865,168110.63088496,250968.00096487,10440.91017871,1158786.61260316,372575.33705293,1531361.94965609,422497.70819192,1953859.65784801,1953859.65784801,788576.971206787
2022-12,562229.89561182,530897.27467977,31332.62093205,662235.71224432,459800.15847179,10600.0,213035.55377253,13000.0,52831.83864747,4193.424183265,218766.43789487,57209.58593853,158143.81184286,11662.1693856851,174290.63344863,261402.14422575,10052.81677796,1330279.49461801,539026.6203145,1869306.11493251,438169.49067411,2307475.60560662,2307475.60560662,1028108.90654423
2023-01,471846.29124128,439204.18888185,32642.10235943,729271.10035303,533649.32506203,20600.0,216221.775291,13100.0,57124.42336028,4447.37988043,65105.16255652,23583.21196447,155948.64535644,11791.12002039,250997.43124623,380513.68005822,14456.2410822,1241614.45551228,387828.21176014,1629442.66727242,636519.13146272,2265961.79873514,2265961.79873514,839886.576890882
2023-02,465696.65430593,437043.48025268,28653.174053250004,691567.0393489599,516478.0720058499,11000.0,186088.96734311,12500.0,56083.95567563,3417.5102009800003,48666.13407096,59149.081997110006,157280.99091307,-4257.139439369988,201747.47915675,320150.15608072,15447.33791872,1271764.97581416,328418.30115562,1600183.27696978,526154.62028633,2126337.89725611,2126337.89725611,819257.0109587566
2023-03,447644.98538624,408024.4359409101,39620.54944533,847637.47562597,579883.33553482,12000.0,279754.14009115,21000.0,61111.48947656,4140.5725646050005,48320.81938638,25527.68531294,174607.42791792002,35993.887262875,214561.86542659003,340121.14812213,17678.135160910002,1314986.29431404,459211.15389249,1774197.4482065302,562744.936042,2336942.38424853,2336942.38424853,905671.5549389346
2023-04,499466.66416426,449373.51314493,50093.151019330006,921091.0230143,628358.16253601,18000.0,310732.86047828995,19000.0,66761.93510081,4335.571883485,50560.944174920005,59945.58683207999,186766.77935971995,14777.190823575012,232839.80486859,375493.8514950199,17147.231658669996,1443438.74595543,495941.84608433,1939380.59203976,612130.85740003,2551511.44943979,2551511.44943979,1016294.7781017324
2023-05,803737.00280042,737497.3983838499,66239.60441657,1018321.56150148,624811.0584883001,16000.0,409510.5030131799,14500.0,68035.80705921,6831.001231645,177420.27740207,29512.09215048,222666.61590505,24629.66720725499,252366.30419861004,400479.77418512,17881.55604611,1760195.28189516,758404.27590866,2518599.55780382,659854.0804768299,3178453.6382806497,3178453.63828065,1328110.6613467222
2023-06,812476.1439700301,742669.5889305901,69806.55503943999,1149173.56690614,736839.9792319702,21000.0,433333.58767417,19000.0,76179.30395126,5626.396831569999,181321.68027311,216865.80465031,233529.15105704,-20709.26711001004,272547.02966147,411571.2740285501,17936.30600641,2044866.96264373,797234.1778823601,2842101.14052609,675156.47649828,3517257.61702437,3517257.61702437,1495546.6563857936
2023-07,702577.2203143899,631837.44169436,70739.77862003,1178300.9763478502,770270.87243913,17000.0,425030.1039087201,19000.0,75217.84408274002,6691.70517831,62426.49813835,67239.41049682,257969.49573558,49734.64931153005,377656.6373359501,578922.8987230601,18904.70774105,1921541.36360601,672421.11331433,2593962.47692034,977235.55107555,3571198.0279958905,3571198.02799589,1318757.315594434
2023-08,868136.6238510499,780794.2494051899,87342.37444586001,1381544.96670148,850659.7666161701,15000.0,545885.20008531,19000.0,81458.10617394,6610.855652710001,107969.69181261,115146.52135213,277761.94825598,21289.51914148999,318410.26746605,489671.34995833,19328.3007935,2353082.75413298,894408.08237946,3247490.83651244,814940.9629720199,4062431.79948446,4062431.79948446,1685805.8374971864
2023-09,800305.2648328202,701208.71787054,99096.54696228,1612390.41851537,990796.37008494,16000.0,637594.04843043,26850.0,92449.47396078,7194.691332185001,169858.77000793,57212.69226257,316262.61494143,9078.149062704964,332706.19659366,492522.87765315,19372.11719525,2392578.44393489,1079897.78408616,3472476.22802105,830858.9033537799,4303335.131374829,4303335.13137483,1852959.7087308087
2023-10,948529.07231346,858791.23795284,89737.83436061999,1517544.2125231302,955621.7872194098,21000.0,582922.4253037199,34000.0,113829.36433528,8133.2651664700015,118811.88935905,93408.6656992,353536.36345493,25291.256512820008,359582.747045,513306.3155231,19840.83940813,2615158.432111,969814.32310653,3584972.7552175303,881122.73410478,4466095.489322309,4466095.489322309,1880680.7236771784
2023-11,915880.31134405,830720.05974959,85160.25159446,1665239.93471306,1114040.78194068,10500.0,561699.15277238,13000.0,117224.47537846,11171.028456279995,101373.94069248,89434.38622319,382565.67746912,11707.41486388,402915.4410492,611828.9680566901,19695.90066695,2749667.12696957,911071.69573113,3660738.8227007,1018871.0346763398,4679609.857377039,4679609.857377039,1927130.5612977943
2023-12,1046363.21267084,926987.77546815,119375.43720269,2079428.0379071403,1336236.1766950402,17700.0,760891.8612121,23000.0,147792.55446258,10022.641908925,412892.85951165005,150917.34096384002,427270.41465046,24001.055581245048,423153.72228442,665456.35660927,21263.43130291,3329592.6725212904,1502194.77361926,4831787.44614055,1090899.73872044,5922687.18486099,5922687.18486099,2573534.0624491363
2024-01,1021902.75029123,822442.50574255,199460.24454868003,2850797.2580764503,1604347.6970647702,25000.0,1271449.56101168,30000.0,171215.89963111,12815.342520445,645168.01848032,32552.081508910003,463278.38607327,26406.069125885017,637396.44078919,1016656.15448934,28346.399247400004,3558663.419273789,2475463.62561376,6034127.04488755,1665760.34036544,7699887.38525299,7699887.38525299,3341838.446450271
2024-02,1092286.27605908,939289.75652317,152996.51953591,2673177.70231514,1747398.88439912,20000.0,945778.81791602,31000.0,154801.35602462,11154.752384335,280580.61691608,76362.66421801,571060.9586901101,26170.884942364995,561989.11701231,978177.54486916,35454.11209418,4080091.60521044,1620353.79725879,5700445.40246923,1548868.51975034,7249313.922219569,7249313.922219571,3017251.110945306
2024-03,1056715.95079666,897231.41101115,159484.53978551002,2818322.11065707,1838459.01295584,16000.0,995863.09770123,36000.0,205012.52395251,14227.670233205,310087.73245756,17034.967169220003,600613.254734,-15714.101531715016,615111.1908060901,1113727.04333301,40401.04796525,4267788.58226856,1718411.15908478,5986199.74135334,1740258.95025445,7726458.691607789,7726458.69160779,3230870.791289581
2024-04,1249072.1898291102,1069895.1118299,179177.07799921,3280468.82666492,2165950.7540472904,46000.0,1160518.07261763,84000.0,209206.59238044004,13146.131946305,318427.96888817,80089.1943547,611962.5726064399,95076.42239009505,705928.68338541,1221482.52005088,40230.89423493,4752901.08896144,1968823.3555034,6721724.44446484,1942088.72844741,8663813.17291225,8663813.172912251,3599330.572238684
2024-05,5511952.106611621,5323889.58017892,188062.5264327,3097295.5372332,2003516.7000541696,90000.0,1183778.83717903,122000.0,162207.25981248,36016.395885754995,751208.34146971,24671.06810942,638994.29134008,47514.02472896503,835296.61467867,1365129.58749275,33606.79198674,8758908.79872882,2411237.65161212,11170146.450340942,2209300.04379154,13379446.494132482,13379446.494132478,5667984.867038138
2024-06,2516053.33423657,2354592.6101073297,161460.72412924,3394161.9259518804,2398373.86090365,17000.0,1012788.06504823,-17000.0,204328.22228167,20217.413396365,429614.38530202,320253.3029195801,885662.2896294,19346.463237594915,865901.3165363199,1375808.57163304,38018.27531992,7178857.43489149,1870857.20354826,9049714.638439752,2247934.5660249903,11297649.20446474,11297649.204464745,4799594.497598054
2024-07,1930490.1954190305,1715308.8201773404,215181.37524169,3736331.87077032,2439449.62730188,40000.0,1336882.24346844,40000.0,219210.43863138,22526.043392405,562104.19137936,24087.586920830003,881510.4929259298,83200.62549129497,1241677.8411018702,1967077.41797955,47582.41382324,6200593.86631241,2485199.7553442903,8685793.621656701,3224753.91556625,11910547.537222948,11910547.537222952,4778155.178637386
2024-08,2140461.13194609,1950680.57221122,189780.55973487,3891618.90909641,2747933.07788163,64000.0,1207685.83121478,44000.0,267987.62716677,15831.950156205,435719.98190095,291879.91528156,919247.61218107,55965.930122415,985570.90450543,1571757.59065361,62990.10237481,7011515.24025212,2179536.55109174,9191051.79134386,2573079.57005607,11764131.3613999,11764131.3613999,4925543.20775613
2024-09,2154299.09469685,1906260.39393732,248038.70075953,4155790.60619736,2629156.36038598,54000.0,1580634.24581138,52000.0,263548.94051229,14050.78737008,539861.97792714,977718.50693892,874179.28750774,120203.94170231013,1016334.28184128,1630478.6170881598,61912.882950750005,7362744.00811744,2810624.74278129,10173368.75089873,2671087.9253392,12844456.67623793,12844456.67623793,5351590.699481756
2024-10,2207143.89344245,1948125.95503341,259017.93840904,4384271.89380836,2814313.53072498,74000.0,1643958.36308338,40000.0,266676.00149624,14173.13662977,575605.5522340101,229038.36504452,951252.10071269,14935.655556229802,1083112.2022986498,1721315.87860657,86377.98727511,7002531.86957158,2947080.49557147,9949612.36514305,2830768.40709101,12780380.77223406,12780380.77223406,5350291.974302508
2024-11,2628648.086968109,2404486.109568329,224161.97739978,4269832.656759851,2899620.14871109,64000.0,1434212.50804876,50000.0,303828.33299244,23120.016950825,590262.14892457,122752.82775401,1004538.97093804,33781.15650005522,1139111.07616002,1784931.9962829703,62403.54042563,7413084.930414421,2666084.7295858096,10079169.66000023,2947261.17240825,13026430.83240848,13026430.83240848,5423532.32809699
2024-12,2559542.87384079,2318569.05949387,240973.81434692,4475623.18613122,3023073.4514884003,111000.0,1563549.73464282,69000.0,315897.5672312,16596.594192065,591544.25989418,91672.75565806,1014834.82551891,20006.841161184857,1174701.5139009,1825700.3889672493,84129.40255249999,7149970.86564597,2855420.8669551,10005391.732601069,3009790.94492041,13015182.677521478,13015182.67752148,5367898.301548348
2025-01,2570019.9034962603,2285083.623795209,284936.27970105,5337719.1659588,3541998.27235467,69000.0,1864720.89360413,68200.0,321267.49669123,19961.95809656,544856.86677203,47955.30167677,1067669.8251369,97391.70534420012,1656854.1016375702,2627792.83648744,71132.10768475,7444397.39151799,3266325.32281857,10710722.71433656,4320970.37236098,15031693.08669754,15031693.08669754,5670645.9932316765
2025-02,2615716.4699718403,2350308.46323315,265408.00673869,4755088.23402986,3084777.55639022,50000.0,1720310.6776396402,50000.0,302696.78350380005,18050.20781296,541000.44051798,67600.58527759001,995683.94612134,76064.94536896996,1278771.70300732,2091510.20691193,77189.95464801,7077295.55547385,3049575.04587052,10126870.601344371,3393966.5036398303,13520837.1049842,13520837.1049842,5367104.772776922
2025-03,2227921.78717248,2043063.27048962,184858.51668286,4367980.508528581,3033538.15196795,62000.0,1396442.3565606305,40000.0,275966.3243549,17751.849021485003,589466.81952419,31225.495537640003,942729.4383427,120629.62638226524,1302099.44929875,2133353.01873141,81365.19575537,6603467.546621821,2664655.7005336406,9268123.24715546,3465193.9369548103,12733317.184110267,12733317.18411027,4980667.629226887
2025-04,2450378.75516052,2250667.67997857,199711.07518195,4714092.50512235,3307418.83173102,60000.0,1466673.6733913298,29000.0,271797.07124776003,20774.217546735003,662351.79979294,58752.74808694,1055300.0080158398,29230.735522305,1337675.74587996,2230271.67564581,82819.45947086999,7196792.700211849,2887759.83837572,10084552.53858757,3597218.42938885,13681770.96797642,13681770.96797642,5475300.206280605
2025-05,4779705.90812442,4573918.4946562,205787.41346822,4388329.55856886,2996969.91909468,70000.0,1461359.63947418,40500.0,257582.98508301,35159.814382155004,694549.8904716,39848.11436445,1126693.94457768,102852.8823680951,1358624.9803053795,2233820.02888676,85284.866941,9334699.89167478,2902772.5766808297,12237472.468355613,3625389.92836777,15862862.396723382,15862862.39672338,6327252.132047365
2025-06,2885544.58258133,2695275.6688624504,190268.91371888,5109748.39748685,3701353.33855017,50000.0,1458395.05893668,45000.0,257438.41322922,21601.781262345005,1219813.12517925,1169054.1015065,1074977.58485889,72249.31571863506,1368413.29539756,2161891.91758884,85070.82888318002,9260349.88343454,3384295.6205860404,12644645.50402058,3539820.19065645,16184465.69467703,16184465.694677029,6816832.310524623
2025-07,3102870.59573402,2882405.6088619498,220464.98687207003,5139093.786164531,3459025.6463698,53000.0,1733068.13979473,32000.0,231436.04454788,26776.32581401,1155934.06102401,101108.48469336,1301601.18972167,132014.94041832996,1864652.5364562296,2956541.95693364,90627.88021745998,8375913.89082824,3755071.47759007,12130985.368418312,4867959.162585979,16998944.53100429,16998944.53100429,6715981.655072356
2025-08,3193854.68844959,2975424.9315857296,218429.75686386,5327443.48483036,3716358.3728251695,65400.0,1676485.11200519,66000.0,278025.58830657,24795.253601285003,398147.37388188,110408.05457449002,1252200.1159749902,115010.76460224453,1410213.16802983,2222357.50466195,94215.65489731,8788870.37325354,2905175.1171988305,11694045.49045237,3665062.7041133,15359108.194565669,15359108.19456567,6112242.828743839
2025-09,2922610.13147622,2677569.26278768,245040.86868854,5485549.17933712,3485022.252291989,64500.0,2065026.9270451297,67000.0,228946.14920491003,26051.97867362,562891.64673822,97227.59123188,1206748.97569848,132967.30208671006,1415752.1927184998,2221014.11620556,98747.39960568,8138795.6357544,3632983.37260189,11771779.00835629,3673196.66241896,15444975.67077525,15444975.670775251,6274468.177934221
2025-10,3277944.16375059,3009707.22996257,268236.93378802,5773181.9686388,3819254.20155545,286000.0,2239927.76708335,71000.0,324212.46356551,24633.39787553,257099.65595732,96702.17816029,1342984.65365271,123058.94321805,1439363.5907369,2285521.5146236,101354.94344789,8769770.75327524,3635532.87827775,12405303.631553,3760438.01997893,16165741.6515319,16165741.6515319,6486463.29570551
2025-11,3355886.42141116,3157150.53058842,198735.89082274,5461512.696057361,3605727.99516384,-141000.0,1714784.70089352,50000.0,348229.21560993,30657.568948519995,240206.54583224,58173.77894668,1249678.3354537298,33533.51130048931,1475878.3596623498,2331241.83278052,99144.23592057,8971757.50307346,2800613.4607900903,11772370.963863548,3825860.91033749,15598231.87420104,15598231.87420104,6146909.348752033
2025-12,3680713.01013076,3475807.51133577,204905.49879499,5436359.85834965,3781673.81026136,92000.0,1746686.0480882905,50000.00000000001,310946.86904817,28248.163188185023,325272.7805073,97206.57000619,1379095.90655975,214381.8868758453,1489887.5841595605,2368547.37527279,104938.75896236,9712141.526048051,2916518.3013480003,12628659.82739605,3898607.99775384,16527267.82514989,16527267.825149892,6499024.395111474
2026-01,3403974.86798718,3180074.2338858293,223900.63410135,6213245.208159331,4535436.48466519,45000.0,1722808.7234941402,45000.0,346279.18558712,32118.26807695,426834.2219038101,54748.38055997001,1407917.83565229,92000.6159876597,2087938.24820357,3361354.9807062405,104799.2753988,9856698.22164983,2981625.5966308,12838323.81828063,5499301.212061161,18337625.0303418,18337625.03034179,6704681.745446134
2026-02,3432248.61182669,3249553.29633948,182695.31548721,5405500.66314863,3961513.3694546,0.0,1443987.29369403,0.0,335800.61059118,28534.89504126,434294.35075086006,77607.12408694,1221839.26645186,31339.78797733,1587561.02660315,2656281.52946039,112028.56990113998,9411406.56842228,2535902.8857539496,11947309.454176228,4284520.427408379,16231829.881584609,16231829.88158461,6197854.485453585
